Sigla Empresa,Nombre,Fecha,A¤o,N£mero de Mes,Origen,Nombre.1,Ciudad Origen,Pais Origen,Destino,Nombre.2,Ciudad Destino,Pais Destino,Tr fico (N/I),Tipo Vuelo,Pasajeros,Carga + Correo (Kg),Tr fico (N/I) 2,Tipo Vuelo 2,Tipo Vuelo (Regular - No Regular),Mes
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,PMO,AEROPUERTO DE PALERMO PUNTA RAISI,SICILIA,ITALIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,2,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,PRG,RUZYNE,PRAGA,NUEVA ZELANDA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,9,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,PVG,PU DONG,SHANGHAI,CHINA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,257,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,RIX,RIGA INTER,RIGA,LATVIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,3,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,RUH,KING KHA LED,RIYADH,ARABIA SAUDI,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,12,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,SIN,AEROPUERTO INTERNACIONAL DE SINGAPUR,SINGAPUR,SINGAPUR,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,49,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,SKG,MACEDONIA INTL,GRECIA,EUROPA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,3,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,STR,AEROPUERTO DE STUTTGART,STUTTGART,ALEMANIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,6,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,SYD,KINGSFORD SMITH,SYDNEY,AUSTRALIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,3,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,TLS,BLAGNAC,TOULOUSE,FRANCIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,3,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,TPE,CHIANG KAI SHEK,TAIPEI,TAIWAN,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,15,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,VAR,AEROPUERTO DE VARNA,VARNA,BULGARIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,8,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,VCE,TESSERA,VENECIA,ITALIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,3,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,15,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,VKO,MOSCOW/VNUKOVO,MOSCU,RUSIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,182,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,VLC,VALENCIA,VALENCIA,ESPA¥A,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,WAW,FEDERIC CHOPN,WARSAW,POLONIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,47,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,ZAG,ZAGREB-PLESO,ZAGREB,CROACIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,14,0,Internacional,Regular,Regular,marzo
THY,TURKISH AIRLINES INC,3/1/2025,2025,3,ZRH,ZURICH,ZURICH,SUIZA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,5,0,Internacional,Regular,Regular,marzo
TNO,AEROUNION,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,NLU,AEROPUERTO INTERNACIONAL FELIPE ANGELES,CIUDAD DE MEXICO,MEXICO,I,R,0,"237,633",Internacional,Regular,Regular,marzo
TNO,AEROUNION,3/1/2025,2025,3,NLU,AEROPUERTO INTERNACIONAL FELIPE ANGELES,CIUDAD DE MEXICO,MEXICO,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"418,201",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,ASU,SILVIO PETTIROSSI INTL,ASUNCION,PARAGUAY,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"24,828",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,ASU,SILVIO PETTIROSSI INTL,ASUNCION,PARAGUAY,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,0,Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,CPQ,VIRACOPOS,SAO PAULO,BRASIL,I,R,0,"42,838",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,0,"5,201,365",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,NLU,AEROPUERTO INTERNACIONAL FELIPE ANGELES,CIUDAD DE MEXICO,MEXICO,I,R,0,"54,159",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,SAL,EL SALVADOR INTL,SAN SALVADOR,EL SALVADOR,I,R,0,"536,251",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,UIO,AEROPUERTO INTERNACIONAL MARISCAL S,QUITO,ECUADOR,I,R,0,"19,667",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,CPQ,VIRACOPOS,SAO PAULO,BRASIL,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"684,683",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,EZE,MINISTRO PISTARINI,EZEIZA,ARGENTINA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"50,965",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,FLN,HERCILIO LUZ,SAO PAULO,BRASIL,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,"1,910",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,GES,GUARANI,CIUDAD DEL ESTE,PARAGUAY,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"8,000",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,GES,GUARANI,CIUDAD DEL ESTE,PARAGUAY,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,"1,811",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,GRU,GUARULHOS,SAO PAULO,BRASIL,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"61,939",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,GUA,LA AURORA,GUATEMALA,GUATEMALA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"12,655",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,GUA,LA AURORA,GUATEMALA,GUATEMALA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,"5,319",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,MAO,EDUARDO GOMES INTL,MANAUS,BRASIL,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"55,522",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,MAO,EDUARDO GOMES INTL,MANAUS,BRASIL,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,0,Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,I,R,0,"56,964",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,0,"2,817,684",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,UIO,AEROPUERTO INTERNACIONAL MARISCAL S,QUITO,ECUADOR,I,R,0,150,Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"1,963,572",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,"216,952",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,MVD,CARRASCO,MONTEVIDEO,URUGUAY,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"119,205",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,PTY,TOCUMEN INTL,PANAMA,PANAMA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"30,050",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,PTY,TOCUMEN INTL,PANAMA,PANAMA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,"49,067",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,SAL,EL SALVADOR INTL,SAN SALVADOR,EL SALVADOR,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"127,735",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,SAL,EL SALVADOR INTL,SAN SALVADOR,EL SALVADOR,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,"17,099",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,SAP,LA MESA,SAN PEDRO SULA,HONDURAS,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"6,149",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,SAP,LA MESA,SAN PEDRO SULA,HONDURAS,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,0,Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"19,443",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,0,"49,254",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,UIO,AEROPUERTO INTERNACIONAL MARISCAL S,QUITO,ECUADOR,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"647,109",Internacional,Regular,Regular,marzo
TPA,TAMPA CARGO S.A.S,3/1/2025,2025,3,VIX,GOIABEIRAS. ES,VITORIA,BRASIL,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"147,621",Internacional,Regular,Regular,marzo
TSC,AIR TRANSAT,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NU¥EZ,CARTAGENA DE INDIAS,COLOMBIA,YUL,MONTRAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,I,R,"2,399",0,Internacional,Regular,Regular,marzo
TSC,AIR TRANSAT,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NU¥EZ,CARTAGENA DE INDIAS,COLOMBIA,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,I,R,720,0,Internacional,Regular,Regular,marzo
TSC,AIR TRANSAT,3/1/2025,2025,3,YUL,MONTRAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,CTG,CARTAGENA - RAFAEL NU¥EZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,"1,948",0,Internacional,Regular,Regular,marzo
TSC,AIR TRANSAT,3/1/2025,2025,3,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,CTG,CARTAGENA - RAFAEL NU¥EZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,665,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BAG,BAGUIO,BAGUIO,FILIPINAS,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,2,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BEY,INTERNATIONAL,BEIRUT,LIBANO,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,ACC,KOTAKA INT AIRPORT,ACCRA,GHANA,I,R,1,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,BOM,MUMBAI,MUMBAI,INDIA,I,R,19,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,CAN,AEROPUERTO INTERNACIONAL BAIYUN,CANTON,CHINA,I,R,1,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,CAP,AEROPUERTO INTERNACIONAL DE CABO HAITIANO,CABO HAITIANO,HAITI,I,R,1,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,CPH,KASTRUP,COPENHAGEN,DINAMARCA,I,R,2,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,DAR,AEROPUERTO INTERNACIONAL JULIUS NYERERE,DAR ES SALAM,TANZANIA,I,R,2,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,DEL,AEROPUERTO INTERNACIONAL INDIRA GANDHI,NUEVA DELHI,INDIA,I,R,7,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,DOH,DOHA,QATAR,QATAR,I,R,4,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,DXB,INTERNATIONAL DUBAI,DUBAI,EMIRATOS ARABE,I,R,156,"145,304",Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,HKG,CHEK LAP KOK,HONG KONG,HONG KONG,I,R,2,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,HND,HENDERSON EXECUTIVE,LAS VEGAS,ESTADOS UNIDOS,I,R,1,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,JNB,INTER JOHANNESBURG,JOHANNESBURG,SURAFRICA,I,R,3,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,KUL,SEPANG,KUALA,MALASIA,I,R,1,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,KWI,INTERNATIONAL KUWAIT,KUWAIT,KUWAIT,I,R,1,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,MAA,CHENNAI INTERNATIONAL AIRPORT,CHENNAI,INDIA,I,R,13,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,"4,904","410,533",Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,MNL,NINOY AQUINO,MANILA,FILIPINAS,I,R,11,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,PVG,PU DONG,SHANGHAI,CHINA,I,R,4,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,RUH,KING KHA LED,RIYADH,ARABIA SAUDI,I,R,4,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,SIN,AEROPUERTO INTERNACIONAL DE SINGAPUR,SINGAPUR,SINGAPUR,I,R,25,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,SYD,KINGSFORD SMITH,SYDNEY,AUSTRALIA,I,R,9,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,BOM,MUMBAI,MUMBAI,INDIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,15,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,CAN,AEROPUERTO INTERNACIONAL BAIYUN,CANTON,CHINA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,3,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,DAR,AEROPUERTO INTERNACIONAL JULIUS NYERERE,DAR ES SALAM,TANZANIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,DEL,AEROPUERTO INTERNACIONAL INDIRA GANDHI,NUEVA DELHI,INDIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,11,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,DXB,INTERNATIONAL DUBAI,DUBAI,EMIRATOS ARABE,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,194,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,HKG,CHEK LAP KOK,HONG KONG,HONG KONG,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,6,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,ICN,INTERNATIONAL INCHEON,INCHEON,KOREA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,4,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,JNB,INTER JOHANNESBURG,JOHANNESBURG,SURAFRICA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,4,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,KUL,SEPANG,KUALA,MALASIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,3,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,MAA,CHENNAI INTERNATIONAL AIRPORT,CHENNAI,INDIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,7,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,"4,526","307,636",Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,MNL,NINOY AQUINO,MANILA,FILIPINAS,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,8,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,NCE,COTE D'AZUR,NICE,FRANCIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,PEK,BEIJING,BEIJING,CHINA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,6,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,PVG,PU DONG,SHANGHAI,CHINA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,2,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,SIN,AEROPUERTO INTERNACIONAL DE SINGAPUR,SINGAPUR,SINGAPUR,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,41,0,Internacional,Regular,Regular,marzo
UAE,EMIRATES,3/1/2025,2025,3,SYD,KINGSFORD SMITH,SYDNEY,AUSTRALIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,7,0,Internacional,Regular,Regular,marzo
UAL,UNITED AIRLINES INC,3/1/2025,2025,3,AKL,AUCKLAND,AUCKLAND,NUEVA ZELANDA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,5,0,Internacional,Regular,Regular,marzo
UAL,UNITED AIRLINES INC,3/1/2025,2025,3,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,6,0,Internacional,Regular,Regular,marzo
UAL,UNITED AIRLINES INC,3/1/2025,2025,3,BCN,BARCELONA,BARCELONA,ESPA¥A,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,2,0,Internacional,Regular,Regular,marzo
UAL,UNITED AIRLINES INC,3/1/2025,2025,3,BER,AEROPUERTO DE BERL?N-BRANDEBURGO WILLY BRANDT,BERLIN,ALEMANIA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
UAL,UNITED AIRLINES INC,3/1/2025,2025,3,BJX,GUANAJUATO /INTL,LEON,MEXICO,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
UAL,UNITED AIRLINES INC,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,AKL,AUCKLAND,AUCKLAND,NUEVA ZELANDA,I,R,10,0,Internacional,Regular,Regular,marzo
UAL,UNITED AIRLINES INC,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,I,R,14,0,Internacional,Regular,Regular,marzo
UAL,UNITED AIRLINES INC,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,BER,AEROPUERTO DE BERL?N-BRANDEBURGO WILLY BRANDT,BERLIN,ALEMANIA,I,R,2,0,Internacional,Regular,Regular,marzo
UAL,UNITED AIRLINES INC,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,BRU,BRUXELLES,BRUSELAS,BELGICA,I,R,2,1,Internacional,Regular,Regular,marzo
UAL,UNITED AIRLINES INC,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,BZE,PHILIP S W GOLDSON INTL,BELIZE,BELIZE,I,R,3,0,Internacional,Regular,Regular,marzo
